,date,time,temperature,relative_humidity,wind_speed,wind_direction,load,__fileposition__
6271,20160918,60000,9.0,94,1," north-northeast                     ",13655,338580
6272,20160918,70000,9.300000190734863,95,1," north-east                          ",14368,338634
6273,20160918,80000,13.0,78,1," south-southwest                     ",14541,338688
6274,20160918,90000,15.39999961853027,71,0,"no-wind                              ",14615,338742
6275,20160918,100000,16.39999961853027,66,1," south                               ",14386,338796
6276,20160918,110000,17.79999923706055,61,2," south-west                          ",14271,338850
6277,20160918,120000,18.70000076293945,61,1," south-west                          ",14363,338904
6278,20160918,130000,19.0,57,2," south-southwest                     ",14439,338958
6279,20160918,140000,19.70000076293945,53,1," south                               ",14523,339012
6280,20160918,150000,20.10000038146973,54,1," south-west                          ",14628,339066
6281,20160918,160000,18.5,60,2," south-west                          ",14784,339120
6282,20160918,170000,18.0,64,2," west-southwest                      ",15272,339174
6283,20160918,180000,16.60000038146973,70,2," south-west                          ",15680,339228
6284,20160918,190000,14.69999980926514,77,2," west-northwest                      ",15283,339282
6285,20160918,200000,13.19999980926514,85,0,"no-wind                              ",14749,339336
6286,20160918,210000,11.89999961853027,90,0,"no-wind                              ",14029,339390
6287,20160918,220000,11.10000038146973,92,1," north-northeast                     ",13316,339444
6288,20160918,230000,11.0,92,2," north-northeast                     ",13094,339498
6289,20160919,0,10.69999980926514,93,2," north-east                          ",12968,339552
6290,20160919,10000,10.39999961853027,93,2," north-east                          ",12907,339606
6291,20160919,20000,10.19999980926514,93,1," north-east                          ",13123,339660
6292,20160919,30000,9.600000381469727,95,2," north-northeast                     ",13590,339714
6293,20160919,40000,8.899999618530273,95,0,"no-wind                              ",15095,339768
6294,20160919,50000,9.100000381469727,96,1," north-northeast                     ",16582,339822
6295,20160919,60000,9.100000381469727,96,1," north                               ",16869,339876
6296,20160919,70000,9.300000190734863,97,1," north-east                          ",16946,339930
6297,20160919,80000,11.89999961853027,91,0,"no-wind                              ",16967,339984
6298,20160919,90000,14.30000019073486,79,1," south-east                          ",16551,340038
6299,20160919,100000,15.60000038146973,79,1," south-southwest                     ",16517,340092
6300,20160919,110000,16.39999961853027,76,2," south-southwest                     ",16553,340146
6301,20160919,120000,18.0,70,1," south-southwest                     ",16360,340200
6302,20160919,130000,19.10000038146973,61,2," south-southwest                     ",16248,340254
6303,20160919,140000,20.39999961853027,58,1," west-southwest                      ",16149,340308
6304,20160919,150000,20.70000076293945,55,2," south-west                          ",16073,340362
6305,20160919,160000,19.0,57,2," west-southwest                      ",15967,340416
6306,20160919,170000,18.10000038146973,58,1," west-southwest                      ",16319,340470
6307,20160919,180000,16.79999923706055,69,1," south-west                          ",16474,340524
6308,20160919,190000,14.10000038146973,81,1," north-northwest                     ",16101,340578
6309,20160919,200000,12.89999961853027,84,1," east-northeast                      ",15462,340632
6310,20160919,210000,12.5,85,2," north-northeast                     ",14483,340686
6311,20160919,220000,11.69999980926514,87,2," north-northeast                     ",13670,340740
6312,20160919,230000,11.5,89,2," north-northeast                     ",13379,340794
6313,20160920,0,11.0,91,1," north                               ",13145,340848
6314,20160920,10000,10.5,93,2," north-northeast                     ",13142,340902
6315,20160920,20000,10.19999980926514,93,2," north-northeast                     ",13239,340956
6316,20160920,30000,9.800000190734863,94,1," north-northeast                     ",13523,341010
6317,20160920,40000,9.300000190734863,95,1," north-northeast                     ",14974,341064
6318,20160920,50000,9.100000381469727,96,1," north                               ",16410,341118
6319,20160920,60000,9.300000190734863,96,1," north-northeast                     ",16924,341172
6320,20160920,70000,9.699999809265137,95,1," east-northeast                      ",16743,341226
6321,20160920,80000,13.10000038146973,83,0,"no-wind                              ",16793,341280
6322,20160920,90000,14.69999980926514,78,1," south-west                          ",16558,341334
6323,20160920,100000,16.89999961853027,70,1," south-southwest                     ",16472,341388
6324,20160920,110000,18.60000038146973,64,1," south-west                          ",16314,341442
6325,20160920,120000,19.70000076293945,59,1," south-west                          ",16220,341496
6326,20160920,130000,20.60000038146973,59,1," south-west                          ",16178,341550
6327,20160920,140000,21.0,56,1," south-west                          ",16252,341604
6328,20160920,150000,21.10000038146973,58,2," south-west                          ",16114,341658
6329,20160920,160000,20.0,63,2," south-west                          ",16038,341712
6330,20160920,170000,19.5,62,2," south-west                          ",16220,341766
6331,20160920,180000,18.10000038146973,68,1," south-west                          ",16518,341820
6332,20160920,190000,15.39999961853027,83,1," north                               ",16121,341874
6333,20160920,200000,14.80000019073486,84,2," north-northeast                     ",15301,341928
6334,20160920,210000,14.10000038146973,86,2," north-east                          ",14596,341982
6335,20160920,220000,13.60000038146973,88,1," north-northeast                     ",13850,342036
6336,20160920,230000,13.39999961853027,89,2," north-northeast                     ",13440,342090
6337,20160921,0,13.39999961853027,90,3," north-northeast                     ",13218,342144
6338,20160921,10000,13.30000019073486,88,3," north-northeast                     ",13152,342198
6339,20160921,20000,12.60000038146973,92,1," north                               ",13121,342252
6340,20160921,30000,13.10000038146973,91,3," north-northeast                     ",13517,342306
6341,20160921,40000,13.60000038146973,88,3," north-east                          ",15000,342360
6342,20160921,50000,13.69999980926514,88,3," north-northeast                     ",16641,342414
6343,20160921,60000,13.80000019073486,87,2," north-east                          ",16903,342468
6344,20160921,70000,14.30000019073486,86,3," north-east                          ",16869,342522
6345,20160921,80000,14.60000038146973,85,2," north-east                          ",16779,342576
6346,20160921,90000,15.0,85,2," north-east                          ",16607,342630
6347,20160921,100000,15.5,84,1," north-northeast                     ",16529,342684
6348,20160921,110000,15.69999980926514,84,2," north-east                          ",16865,342738
6349,20160921,120000,15.80000019073486,86,1," north-northeast                     ",16750,342792
6350,20160921,130000,16.29999923706055,82,1," north-east                          ",16749,342846
6351,20160921,140000,16.5,81,2," north-northeast                     ",16778,342900
6352,20160921,150000,16.79999923706055,80,2," north-east                          ",16750,342954
6353,20160921,160000,16.89999961853027,78,1," east-northeast                      ",16338,343008
6354,20160921,170000,16.5,81,2," north-east                          ",16592,343062
6355,20160921,180000,16.10000038146973,84,1," north-east                          ",16658,343116
6356,20160921,190000,15.10000038146973,94,1," north                               ",16143,343170
6357,20160921,200000,14.89999961853027,95,2," east-northeast                      ",15477,343224
6358,20160921,210000,14.60000038146973,95,1," north-east                          ",14546,343278
6359,20160921,220000,14.39999961853027,95,1," east-northeast                      ",13958,343332
6360,20160921,230000,14.39999961853027,96,1," north-east                          ",13489,343386
6361,20160922,0,14.60000038146973,96,0,"no-wind                              ",13264,343440
6362,20160922,10000,14.69999980926514,95,1," east                                ",13128,343494
6363,20160922,20000,14.39999961853027,96,0,"no-wind                              ",13159,343548
6364,20160922,30000,14.39999961853027,96,1," south-southeast                     ",13480,343602
6365,20160922,40000,14.5,97,2," south                               ",14832,343656
6366,20160922,50000,14.30000019073486,97,1," south-southeast                     ",16296,343710
6367,20160922,60000,14.19999980926514,97,1," south-southeast                     ",16633,343764
6368,20160922,70000,14.19999980926514,97,1," south-east                          ",16737,343818
6369,20160922,80000,14.39999961853027,97,1," south-west                          ",16687,343872
6370,20160922,90000,14.60000038146973,96,1," south-southwest                     ",16539,343926
6371,20160922,100000,14.80000019073486,94,2," south                               ",16522,343980
6372,20160922,110000,14.60000038146973,93,1," south                               ",16427,344034
6373,20160922,120000,15.0,92,1," south-west                          ",16297,344088
6374,20160922,130000,15.19999980926514,90,2," south                               ",16336,344142
6375,20160922,140000,15.39999961853027,89,2," south                               ",16592,344196
6376,20160922,150000,15.19999980926514,87,3," south                               ",16483,344250
6377,20160922,160000,15.19999980926514,84,1," south-southeast                     ",16336,344304
6378,20160922,170000,15.0,83,1," south                               ",16565,344358
6379,20160922,180000,14.39999961853027,83,1," south                               ",16716,344412
6380,20160922,190000,13.80000019073486,87,2," south-west                          ",16339,344466
6381,20160922,200000,13.69999980926514,89,1," south-southeast                     ",15760,344520
6382,20160922,210000,13.5,87,2," south-east                          ",14743,344574
6383,20160922,220000,12.89999961853027,91,1," south-southeast                     ",14025,344628
6384,20160922,230000,12.69999980926514,93,1," south                               ",13592,344682
6385,20160923,0,12.89999961853027,93,1," south-southwest                     ",13451,344736
6386,20160923,10000,12.69999980926514,95,1," north-east                          ",13482,344790
6387,20160923,20000,12.60000038146973,95,0,"no-wind                              ",13469,344844
6388,20160923,30000,12.39999961853027,95,1," south                               ",13804,344898
6389,20160923,40000,12.39999961853027,95,1," east-southeast                      ",15017,344952
6390,20160923,50000,12.60000038146973,92,1," south-east                          ",16553,345006
6391,20160923,60000,12.60000038146973,92,1," south-southeast                     ",17008,345060
6392,20160923,70000,12.5,93,1," east-northeast                      ",17092,345114
6393,20160923,80000,12.60000038146973,95,1," west-southwest                      ",17082,345168
6394,20160923,90000,12.5,95,1," north-west                          ",16902,345222
6395,20160923,100000,12.60000038146973,95,2," south-east                          ",16837,345276
6396,20160923,110000,13.0,95,1," north-east                          ",16601,345330
6397,20160923,120000,13.0,96,1," south-southwest                     ",16505,345384
6398,20160923,130000,13.0,96,2," south-southwest                     ",16324,345438
6399,20160923,140000,13.19999980926514,97,2," south                               ",16047,345492
6400,20160923,150000,13.19999980926514,96,1," west                                ",16047,345546
6401,20160923,160000,13.69999980926514,86,1," east                                ",16229,345600
6402,20160923,170000,13.19999980926514,88,1," south-west                          ",16484,345654
6403,20160923,180000,12.0,93,1," west-southwest                      ",16482,345708
6404,20160923,190000,10.69999980926514,96,2," north-northeast                     ",15886,345762
6405,20160923,200000,9.600000381469727,97,1," north-northeast                     ",15454,345816
6406,20160923,210000,9.199999809265137,96,1," north-east                          ",14905,345870
6407,20160923,220000,9.100000381469727,95,2," east-northeast                      ",14339,345924
6408,20160923,230000,7.900000095367432,95,1," north-northeast                     ",13984,345978
6409,20160924,0,6.900000095367432,96,1," west                                ",13809,346032
6410,20160924,10000,6.599999904632568,96,1," south-southeast                     ",13795,346086
6411,20160924,20000,6.599999904632568,95,2," south                               ",13722,346140
6412,20160924,30000,6.699999809265137,93,2," south-east                          ",13861,346194
6413,20160924,40000,6.199999809265137,93,2," north-east                          ",14181,346248
6414,20160924,50000,5.5,95,1," north                               ",14585,346302
6415,20160924,60000,5.400000095367432,95,1," north-northeast                     ",15325,346356
6416,20160924,70000,5.5,96,2," north-east                          ",15960,346410
6417,20160924,80000,8.100000381469727,89,2," north-east                          ",16154,346464
6418,20160924,90000,9.800000190734863,83,1," west-southwest                      ",15967,346518
6419,20160924,100000,10.39999961853027,84,1," west-southwest                      ",15607,346572
6420,20160924,110000,12.30000019073486,71,1," south-southwest                     ",15488,346626
6421,20160924,120000,14.0,61,2," south-west                          ",15431,346680
6422,20160924,130000,14.39999961853027,61,2," south-southwest                     ",15416,346734
6423,20160924,140000,15.0,63,2," south-southeast                     ",15479,346788
6424,20160924,150000,14.60000038146973,60,2," south                               ",15690,346842
6425,20160924,160000,13.89999961853027,70,2," south-west                          ",15808,346896
6426,20160924,170000,14.39999961853027,73,3," south                               ",16028,346950
6427,20160924,180000,14.5,80,4," south-southwest                     ",15805,347004
6428,20160924,190000,13.80000019073486,83,4," south-southwest                     ",15210,347058
6429,20160924,200000,14.10000038146973,86,3," south                               ",14828,347112
6430,20160924,210000,14.30000019073486,88,3," south-southwest                     ",14353,347166
6431,20160924,220000,14.5,87,5," south-west                          ",13698,347220
6432,20160924,230000,14.30000019073486,88,3," south-southwest                     ",13358,347274
6433,20160925,0,14.5,87,3," south-southwest                     ",13076,347328
6434,20160925,10000,14.30000019073486,90,2," south-southwest                     ",12885,347382
6435,20160925,20000,14.69999980926514,88,3," south-southwest                     ",13011,347436
6436,20160925,30000,14.5,91,3," south-southwest                     ",13062,347490
6437,20160925,40000,14.60000038146973,91,3," south                               ",13171,347544
6438,20160925,50000,14.19999980926514,92,2," south                               ",13325,347598
6439,20160925,60000,14.19999980926514,94,1," south-southwest                     ",13838,347652
6440,20160925,70000,14.30000019073486,93,1," south                               ",14516,347706
6441,20160925,80000,15.0,92,2," south-southwest                     ",14766,347760
6442,20160925,90000,15.69999980926514,88,3," south                               ",14909,347814
6443,20160925,100000,16.20000076293945,82,4," south-southwest                     ",14817,347868
6444,20160925,110000,18.29999923706055,71,3," south-southwest                     ",14788,347922
6445,20160925,120000,18.29999923706055,71,4," south                               ",14649,347976
6446,20160925,130000,17.89999961853027,74,5," south                               ",14574,348030
6447,20160925,140000,17.70000076293945,75,5," south                               ",14645,348084
6448,20160925,150000,17.29999923706055,77,4," south                               ",14613,348138
6449,20160925,160000,16.89999961853027,79,4," south                               ",14773,348192
6450,20160925,170000,16.29999923706055,82,3," south-southwest                     ",15223,348246
6451,20160925,180000,16.0,86,2," south-southwest                     ",15510,348300
6452,20160925,190000,15.0,92,2," south-west                          ",15328,348354
6453,20160925,200000,14.89999961853027,92,1," south-southwest                     ",14795,348408
6454,20160925,210000,14.60000038146973,89,2," south                               ",13982,348462
6455,20160925,220000,14.69999980926514,86,1," south-southwest                     ",13388,348516
6456,20160925,230000,14.80000019073486,83,2," south                               ",13096,348570
6457,20160926,0,14.60000038146973,79,2," south                               ",13090,348624
6458,20160926,10000,14.30000019073486,78,2," south-southeast                     ",12991,348678
6459,20160926,20000,14.10000038146973,79,1," south-southeast                     ",12970,348732
6460,20160926,30000,14.30000019073486,82,2," south-southeast                     ",13542,348786
6461,20160926,40000,14.19999980926514,83,3," south-southeast                     ",14832,348840
6462,20160926,50000,14.0,85,3," south-southeast                     ",16427,348894
6463,20160926,60000,13.89999961853027,86,3," south-east                          ",16994,348948
6464,20160926,70000,13.80000019073486,87,2," south-southeast                     ",17073,349002
6465,20160926,80000,13.80000019073486,89,2," south-east                          ",16913,349056
6466,20160926,90000,13.5,95,2," south                               ",16769,349110
6467,20160926,100000,13.60000038146973,95,1," south-southwest                     ",16881,349164
6468,20160926,110000,14.5,95,2," south-southeast                     ",16800,349218
6469,20160926,120000,15.69999980926514,90,3," south                               ",16665,349272
6470,20160926,130000,17.70000076293945,82,2," south                               ",16400,349326
6471,20160926,140000,19.29999923706055,66,3," south                               ",16355,349380
6472,20160926,150000,18.60000038146973,60,4," south                               ",16276,349434
6473,20160926,160000,17.5,61,3," south                               ",16373,349488
6474,20160926,170000,16.39999961853027,66,3," south                               ",16800,349542
6475,20160926,180000,14.80000019073486,74,2," south                               ",16674,349596
6476,20160926,190000,13.39999961853027,85,2," south                               ",16266,349650
6477,20160926,200000,12.5,88,2," east-southeast                      ",15554,349704
6478,20160926,210000,10.89999961853027,92,1," east-southeast                      ",14644,349758
6479,20160926,220000,10.0,95,0,"no-wind                              ",13977,349812
6480,20160926,230000,9.5,96,3," north-northeast                     ",13679,349866
6481,20160927,0,9.5,96,2," north-northeast                     ",13585,349920
6482,20160927,10000,9.300000190734863,97,2," north-northeast                     ",13569,349974
6483,20160927,20000,10.5,97,1," east                                ",13630,350028
6484,20160927,30000,10.89999961853027,95,1," south-east                          ",14116,350082
6485,20160927,40000,10.69999980926514,93,1," east-southeast                      ",15694,350136
6486,20160927,50000,10.69999980926514,94,1," south-east                          ",17170,350190
6487,20160927,60000,10.5,94,1," south-southeast                     ",17464,350244
6488,20160927,70000,10.30000019073486,93,1," east                                ",17403,350298
6489,20160927,80000,12.5,81,1," south                               ",17288,350352
6490,20160927,90000,12.89999961853027,79,1," south                               ",17186,350406
6491,20160927,100000,12.19999980926514,82,2," south                               ",17046,350460
6492,20160927,110000,14.60000038146973,75,3," south-southwest                     ",16958,350514
6493,20160927,120000,15.0,76,3," south-southwest                     ",16963,350568
6494,20160927,130000,14.89999961853027,72,3," south-west                          ",17054,350622
6495,20160927,140000,15.10000038146973,74,4," south                               ",17221,350676
6496,20160927,150000,15.0,67,6," south                               ",17297,350730
6497,20160927,160000,14.89999961853027,76,6," south                               ",17245,350784
6498,20160927,170000,14.5,76,6," south                               ",17402,350838
6499,20160927,180000,14.30000019073486,75,6," south                               ",17192,350892
6500,20160927,190000,14.0,84,7," south                               ",16678,350946
6501,20160927,200000,13.39999961853027,91,7," south                               ",15732,351000
6502,20160927,210000,13.19999980926514,88,7," south-southwest                     ",14832,351054
6503,20160927,220000,13.19999980926514,95,7," south                               ",14397,351108
6504,20160927,230000,14.10000038146973,91,6," south-southwest                     ",13923,351162
6505,20160928,0,13.80000019073486,89,5," south-southwest                     ",13726,351216
6506,20160928,10000,13.30000019073486,83,5," south-west                          ",13547,351270
6507,20160928,20000,12.80000019073486,78,4," south-southwest                     ",13570,351324
6508,20160928,30000,12.69999980926514,76,4," south-southwest                     ",13938,351378
6509,20160928,40000,12.19999980926514,81,5," south-southwest                     ",15377,351432
6510,20160928,50000,12.10000038146973,82,3," south                               ",16890,351486
6511,20160928,60000,11.5,86,4," south-southwest                     ",17271,351540
6512,20160928,70000,12.10000038146973,81,3," south-southwest                     ",17269,351594
6513,20160928,80000,12.19999980926514,84,5," south-west                          ",17062,351648
6514,20160928,90000,13.39999961853027,78,4," south-west                          ",16889,351702
6515,20160928,100000,14.89999961853027,71,4," south-west                          ",16703,351756
6516,20160928,110000,15.89999961853027,63,5," south-southwest                     ",16709,351810
6517,20160928,120000,15.89999961853027,59,5," south-southwest                     ",16757,351864
6518,20160928,130000,15.89999961853027,64,5," south-southwest                     ",16792,351918
6519,20160928,140000,15.39999961853027,75,4," south-southwest                     ",16847,351972
6520,20160928,150000,16.39999961853027,63,5," south-southwest                     ",16678,352026
6521,20160928,160000,16.29999923706055,67,3," south-southwest                     ",16714,352080
6522,20160928,170000,16.39999961853027,53,3," west                                ",17263,352134
6523,20160928,180000,14.5,56,2," west-southwest                      ",17309,352188
6524,20160928,190000,13.30000019073486,62,2," south                               ",16793,352242
6525,20160928,200000,12.60000038146973,61,1," west-southwest                      ",15948,352296
6526,20160928,210000,13.10000038146973,56,5," west-northwest                      ",14745,352350
6527,20160928,220000,13.10000038146973,54,4," west                                ",14292,352404
6528,20160928,230000,13.10000038146973,52,3," west                                ",13931,352458
6529,20160929,0,12.30000019073486,56,2," west-southwest                      ",13951,352512
6530,20160929,10000,10.60000038146973,66,1," west                                ",13932,352566
6531,20160929,20000,10.60000038146973,74,1," west                                ",13938,352620
6532,20160929,30000,9.800000190734863,90,3," south-southwest                     ",14133,352674
6533,20160929,40000,9.800000190734863,95,3," south                               ",15725,352728
6534,20160929,50000,10.0,97,2," south-southeast                     ",17213,352782
6535,20160929,60000,10.19999980926514,97,2," north-east                          ",17311,352836
6536,20160929,70000,11.10000038146973,98,0,"no-wind                              ",17278,352890
6537,20160929,80000,12.0,98,1," north-east                          ",17329,352944
6538,0,0,0.0,0,0,"                                     ",17105,352998
6539,20160929,100000,14.89999961853027,92,4," south-southwest                     ",17013,353052
6540,20160929,110000,16.79999923706055,71,7," south-west                          ",17293,353106
6541,20160929,120000,16.60000038146973,53,9," south-west                          ",17367,353160
6542,20160929,130000,17.79999923706055,50,8," south-west                          ",17237,353214
6543,20160929,140000,17.79999923706055,45,6," south-west                          ",17191,353268
6544,20160929,150000,16.60000038146973,49,7," south-west                          ",16934,353322
6545,20160929,160000,15.10000038146973,53,7," south-southwest                     ",17113,353376
6546,20160929,170000,14.30000019073486,61,6," south-southwest                     ",17405,353430
6547,20160929,180000,13.89999961853027,59,7," south-southwest                     ",17231,353484
6548,20160929,190000,12.89999961853027,64,7," south-southwest                     ",16708,353538
6549,20160929,200000,12.19999980926514,67,5," south-southwest                     ",15837,353592
6550,20160929,210000,12.19999980926514,64,7," south-west                          ",14951,353646
6551,20160929,220000,11.69999980926514,62,5," south-west                          ",14363,353700
6552,20160929,230000,11.60000038146973,62,4," south-west                          ",13995,353754
6553,20160930,0,11.5,60,3," south-west                          ",13852,353808
6554,20160930,10000,11.10000038146973,55,2," west-southwest                      ",13870,353862
6555,20160930,20000,11.0,55,4," west-southwest                      ",14142,353916
6556,20160930,30000,10.69999980926514,51,3," west                                ",14566,353970
6557,20160930,40000,9.600000381469727,55,3," west-southwest                      ",15943,354024
6558,20160930,50000,9.300000190734863,54,2," south-west                          ",17664,354078
6559,20160930,60000,9.0,58,4," south-west                          ",18025,354132
6560,20160930,70000,8.399999618530273,65,4," south-west                          ",17837,354186
6561,20160930,80000,9.800000190734863,62,5," south-southwest                     ",17678,354240
6562,20160930,90000,10.89999961853027,55,4," south-southwest                     ",17506,354294
6563,20160930,100000,12.69999980926514,51,6," south-southwest                     ",17188,354348
6564,20160930,110000,13.0,50,5," south-southwest                     ",17061,354402
6565,20160930,120000,13.60000038146973,48,6," south-southwest                     ",16778,354456
6566,20160930,130000,13.5,50,5," south-west                          ",16823,354510
6567,20160930,140000,13.19999980926514,49,4," south-west                          ",17018,354564
6568,20160930,150000,13.30000019073486,49,5," south-west                          ",16891,354618
6569,20160930,160000,13.39999961853027,47,5," south-west                          ",16859,354672
6570,20160930,170000,12.80000019073486,48,6," south-west                          ",17235,354726
6571,20160930,180000,11.60000038146973,54,5," south-west                          ",17023,354780
6572,20160930,190000,10.60000038146973,58,4," west-southwest                      ",16395,354834
6573,20160930,200000,10.10000038146973,58,6," south-west                          ",16076,354888
6574,20160930,210000,10.0,60,6," south-west                          ",15336,354942
6575,20160930,220000,9.600000381469727,62,4," south-west                          ",14746,354996
6576,20160930,230000,8.699999809265137,64,2," south-west                          ",14402,355050
6577,20161001,0,7.599999904632568,68,1," north-west                          ",14221,355104
6578,20161001,10000,6.699999809265137,73,1," west                                ",14214,355158
6579,20161001,20000,5.900000095367432,78,1," north-northwest                     ",14266,355212
6580,20161001,30000,4.400000095367432,84,1," west-northwest                      ",14597,355266
6581,20161001,40000,4.599999904632568,83,1," north-west                          ",14975,355320
6582,20161001,50000,4.0,86,1," south-southwest                     ",15464,355374
6583,20161001,60000,3.599999904632568,88,1," north-northeast                     ",16182,355428
6584,20161001,70000,3.299999952316284,90,1," north-northeast                     ",16470,355482
6585,20161001,80000,7.699999809265137,76,0,"no-wind                              ",16855,355536
6586,20161001,90000,10.10000038146973,63,1," south-southwest                     ",16769,355590
6587,20161001,100000,11.5,60,2," south-southwest                     ",16432,355644
6588,20161001,110000,13.0,52,1," south                               ",16280,355698
6589,20161001,120000,13.5,50,2," south-southwest                     ",16113,355752
6590,20161001,130000,14.19999980926514,47,1," south-southwest                     ",15924,355806
6591,20161001,140000,14.80000019073486,49,2," south                               ",15904,355860
6592,20161001,150000,14.89999961853027,45,2," south-west                          ",16132,355914
6593,20161001,160000,13.39999961853027,46,2," south                               ",16186,355968
6594,20161001,170000,12.80000019073486,53,3," south-southwest                     ",16900,356022
6595,20161001,180000,10.10000038146973,63,2," south-west                          ",16527,356076
6596,20161001,190000,8.300000190734863,76,1," west                                ",16133,356130
6597,20161001,200000,7.199999809265137,84,3," north-east                          ",15808,356184
6598,20161001,210000,6.800000190734863,85,2," north-northeast                     ",15489,356238
6599,20161001,220000,6.599999904632568,88,3," north-northeast                     ",14832,356292
6600,20161001,230000,6.400000095367432,88,3," north-northeast                     ",14646,356346
6601,20161002,0,7.0,85,4," north-northeast                     ",14503,356400
6602,20161002,10000,6.0,87,2," north-northeast                     ",14482,356454
6603,20161002,20000,4.800000190734863,92,1," east-northeast                      ",14470,356508
6604,20161002,30000,4.300000190734863,93,1," north-west                          ",14665,356562
6605,20161002,40000,3.599999904632568,95,1," east                                ",14944,356616
6606,20161002,50000,4.599999904632568,88,1," east                                ",15166,356670
6607,20161002,60000,6.5,74,2," north-northeast                     ",15733,356724
6608,20161002,70000,7.300000190734863,69,4," north-northeast                     ",16281,356778
6609,20161002,80000,7.800000190734863,63,7," north-northeast                     ",16523,356832
6610,20161002,90000,9.399999618530273,57,6," north-northeast                     ",16465,356886
6611,20161002,100000,10.80000019073486,53,3," north-northeast                     ",16161,356940
6612,20161002,110000,11.30000019073486,52,5," north-east                          ",15841,356994
6613,20161002,120000,12.60000038146973,52,4," north-northeast                     ",15740,357048
6614,20161002,130000,12.5,48,5," north-east                          ",15652,357102
6615,20161002,140000,13.10000038146973,45,4," north-east                          ",15843,357156
6616,20161002,150000,12.80000019073486,42,5," north-northeast                     ",15905,357210
6617,20161002,160000,12.30000019073486,44,4," north-northeast                     ",16235,357264
6618,20161002,170000,11.39999961853027,47,3," north-northeast                     ",16982,357318
6619,20161002,180000,9.199999809265137,56,3," north-northeast                     ",17077,357372
6620,20161002,190000,8.600000381469727,58,4," north-northeast                     ",16788,357426
6621,20161002,200000,8.5,60,5," north-northeast                     ",16400,357480
6622,20161002,210000,8.300000190734863,60,5," north-northeast                     ",15713,357534
6623,20161002,220000,7.800000190734863,60,5," north-northeast                     ",15201,357588
6624,20161002,230000,7.400000095367432,61,4," north-northeast                     ",14922,357642
6625,20161003,0,7.0,61,4," north-northeast                     ",14864,357696
6626,20161003,10000,6.5,64,2," north-northeast                     ",14939,357750
6627,20161003,20000,5.199999809265137,71,1," east-northeast                      ",15087,357804
6628,20161003,30000,6.099999904632568,66,4," north-northeast                     ",15674,357858
6629,20161003,40000,5.900000095367432,67,4," north-northeast                     ",17578,357912
6630,20161003,50000,4.5,76,1," north-east                          ",18970,357966
6631,20161003,60000,3.200000047683716,82,2," north-northeast                     ",19771,358020
6632,20161003,70000,2.799999952316284,86,1," south-southeast                     ",19628,358074
6633,20161003,80000,6.900000095367432,71,1," south                               ",18996,358128
6634,20161003,90000,7.900000095367432,69,1," south-southwest                     ",18632,358182
6635,20161003,100000,9.600000381469727,62,1," south                               ",18070,358236
6636,20161003,110000,11.5,57,1," south-west                          ",17859,358290
6637,20161003,120000,12.39999961853027,53,1," south-west                          ",17641,358344
6638,20161003,130000,12.80000019073486,53,2," west-southwest                      ",17593,358398
6639,20161003,140000,13.60000038146973,50,2," south-west                          ",17507,358452
6640,20161003,150000,13.5,50,2," south-west                          ",17540,358506
6641,20161003,160000,11.89999961853027,52,2," south-west                          ",17712,358560
6642,20161003,170000,11.10000038146973,55,1," south-west                          ",18510,358614
6643,20161003,180000,8.100000381469727,76,1," north-northwest                     ",18381,358668
6644,20161003,190000,6.699999809265137,79,2," north-northeast                     ",17912,358722
6645,20161003,200000,5.900000095367432,81,3," north-northeast                     ",17238,358776
6646,20161003,210000,5.300000190734863,84,2," north-northeast                     ",16440,358830
6647,20161003,220000,5.0,83,3," north-east                          ",15751,358884
6648,20161003,230000,3.900000095367432,86,1," north                               ",15424,358938
6649,20161004,0,4.300000190734863,83,4," north-northeast                     ",15344,358992
6650,20161004,10000,3.099999904632568,90,1," north-northeast                     ",15421,359046
6651,20161004,20000,2.099999904632568,93,1," north-east                          ",15584,359100
6652,20161004,30000,2.700000047683716,93,1," north-east                          ",16137,359154
6653,20161004,40000,5.099999904632568,77,3," north-northeast                     ",17841,359208
6654,20161004,50000,6.0,73,2," north-east                          ",19505,359262
6655,20161004,60000,3.900000095367432,82,1," north-northeast                     ",20033,359316
6656,20161004,70000,5.199999809265137,77,2," north-northeast                     ",19746,359370
6657,20161004,80000,7.400000095367432,69,2," north-east                          ",19368,359424
6658,20161004,90000,8.699999809265137,64,3," north-northeast                     ",19022,359478
6659,20161004,100000,9.300000190734863,62,3," north-east                          ",18697,359532
6660,20161004,110000,10.30000019073486,56,3," north-northeast                     ",18569,359586
6661,20161004,120000,11.19999980926514,53,3," north-east                          ",18449,359640
6662,20161004,130000,11.60000038146973,50,3," east-northeast                      ",17999,359694
6663,20161004,140000,11.60000038146973,47,3," north-east                          ",17670,359748
6664,20161004,150000,11.80000019073486,50,3," north-east                          ",17884,359802
6665,20161004,160000,11.0,50,3," east-northeast                      ",18242,359856
6666,20161004,170000,10.30000019073486,51,2," east-northeast                      ",18747,359910
6667,20161004,180000,7.800000190734863,67,3," north-northeast                     ",18608,359964
6668,20161004,190000,6.199999809265137,72,3," north-northeast                     ",18195,360018
6669,20161004,200000,6.099999904632568,66,2," north                               ",17612,360072
6670,20161004,210000,5.5,67,2," north                               ",16735,360126
6671,20161004,220000,4.099999904632568,74,3," north-northeast                     ",15950,360180
6672,20161004,230000,4.099999904632568,73,3," north-east                          ",15652,360234
